surface,placement_type,image_url,scrape_timestamp,tz
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/53464922a6bd5f39f1827d8315010ed6.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/59c3ff5b2db694523ac422b28a6652bb.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4636ec07-1905-42c3-babf-89f4bd9f0cf6.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6a55d58121d0f7d76f8f9d3f8f158946.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6589169d0c03feb28fd3bc9ff44d2fd7.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/1ac4c8ef158af9fcc0dd4289355a7c50.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/7c29747decff6613ad680ede53fc6960.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/af2807cf0b8a3500beab9045bf7234e9.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8c145a1f-fe70-4f7e-a452-554f8451c040.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/60faad9e033367eeacdc30a79aab69b0.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8e962c28c47575ee372b9131f8e3f714.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8e962c28c47575ee372b9131f8e3f714.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/141a1843-b192-4303-ba25-cb34e73ddd17.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/426af8cc4b9a01f794ee7ee6c7d43353.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/426af8cc4b9a01f794ee7ee6c7d43353.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/594dff47-046b-4cad-8ed7-65d2c2970934.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c52aedf9d67880226dd0b6d45d84d3d8.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/748ff8ff890be1a9b173d9946ddcf07e.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c1c45ee1f0afc3e61eeb1223049a5de4.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e5cbdf45e1fcdd0f690ad477c9d65d3d.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6b0972c947fe39730cc213c5d4eecdcd.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4f31d6433c12907f40a2cfa40ca40919.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/5a4c2afd-9df4-4f91-9c90-074454976772.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/53464922a6bd5f39f1827d8315010ed6.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/59c3ff5b2db694523ac422b28a6652bb.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/5eda09758abcb92a492d4e9166833673.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/7c6e4af26a6e5e9612e08d3e67df2991.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ac8f16a878e8b11a618905920ebd7e86.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/20eb8d90-7545-49dd-8c51-38f235f339a2.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6fb40d23546e1baa933aa08aeab801d4.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/0fbecdcd-371a-4e90-819c-848796e62f1e.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/29ea306dd64500370fd9676079df6e1a.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e246c32a-353c-4cd9-819d-63b93b1d1c56.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4129770de3bd7d2f7b16fa54c1d51d5b.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c9d49997-0995-4a09-b0f6-aefd239ce95a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ELMB2B46638-1003135.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/1710c7e8-acb2-4a97-8107-009fd35fe924.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/d1f5bb15893ce1323c678a4c2b504467.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/5db6667d-793c-429f-99a5-c501d1dc422b.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/db5abb253d443a411ce80fe4d25639ef.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/d218967e-afc1-4e2c-afa1-98ec08bda98a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/1ea61fe8dfdd8212e911b7e03653eb5e.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b85dc53c-aee8-4f9f-a18d-b39359225491.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/5c7719c08db9e97fd45390779251e200.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/ca9cd837-6f1d-4ff2-847c-9a4321c6ad4b.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f0c20b5d3ddf531865eb206ac46180fc.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/2b66e298-06be-4e2b-934d-37195b90effd.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c9b43bb81dc1f2bbb3e1241c0c723880.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/a87a2a9f-3e86-4517-9595-1bf27c3310fb.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/0d84cb1579b5ea28805324ea653ab16e.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c8da0aae-3727-44e9-9a22-7dd74f4f6155.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b79a2ece8520a14d19a66451b4abfedb.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4636ec07-1905-42c3-babf-89f4bd9f0cf6.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6a55d58121d0f7d76f8f9d3f8f158946.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6589169d0c03feb28fd3bc9ff44d2fd7.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/475e4e92-661d-4dbc-a780-2f36048d3ee1.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/656e2d7f553c0bd82bcf56e215a65252.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/169754cd-c267-4948-996e-f05ee0fe68b4.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8e962c28c47575ee372b9131f8e3f714.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/32a52881-22b8-4fca-9105-ebd8a4b9ce00.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/3d198b05f2ba4a74027a7fc248cc3905.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/db073f5d-5651-4483-b9d2-117296ff3caa.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/dce263f40c8141e1a7b108616c22c692.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/87176e8d-a0a4-4e13-8c16-c38454961a35.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/bb768411215bb9140b674757a8ea3955.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b0a570bf-b20f-4344-932c-7e50fb75718a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/bb768411215bb9140b674757a8ea3955.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f4e53fb6-37aa-494c-b079-7293a4cdb21b.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/679247d7715433c03ad5479d56382c0e.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/a65af03b537cee2339aa0d990cfe1f9f.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-launcher-media.imgix.net/tmp/com.careem.quik/CS25-488_Groceries_Fresh_EAComponent_375x367_ME_(1)_xxxhdpi.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b3a558dff372913b22149efb19ab8b0b.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f33b6adf64054e36a34f564e55580d12.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e15841270f37e581fc75363a0fccfa0f.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/53975153c4623cbb41fed2abf52c70f8.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6a55d58121d0f7d76f8f9d3f8f158946.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6589169d0c03feb28fd3bc9ff44d2fd7.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/37d6ecfc674999e4fcc874c970e7ccde.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/dadcde4a25890e12f8295af437fc9af1.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/5f198558b2751de1427d16b722191356.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c744691f0b8004a02fe5e41ab1c5e618.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/09572f55cdcf8f09587e0fe4a3235926.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b8fad18ebd2bad07a575d709af63dd8c.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f54cc3ae70edeb4c08bc62b7c36af9bb.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c98c7bbe7083f2ed8f69d0e51ae7b2dd.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b79a2ece8520a14d19a66451b4abfedb.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b733493897a7b4c365687c86e9d96cd7.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f33b6adf64054e36a34f564e55580d12.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/53464922a6bd5f39f1827d8315010ed6.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/59c3ff5b2db694523ac422b28a6652bb.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/300f9035a250383e04200f4bbddcfa24.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/45a556bf0005e20eb691a11f83000dd2.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/2395cc5cb3b0c229b24f82275070e97b.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8e962c28c47575ee372b9131f8e3f714.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8e962c28c47575ee372b9131f8e3f714.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/32aaba5c79c92f397cfe54e094ee9e91.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/31e246aee4d97cdfd83c5b3749ab3aca.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8711a3a27ca2f06643867b89564a5d6c.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/9926edba79f7197d01c10d46a692b63b.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/9443df338c09d2a8bc13f9e97c185a1f.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f0c20b5d3ddf531865eb206ac46180fc.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c52aedf9d67880226dd0b6d45d84d3d8.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/748ff8ff890be1a9b173d9946ddcf07e.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c1c45ee1f0afc3e61eeb1223049a5de4.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e5cbdf45e1fcdd0f690ad477c9d65d3d.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6b0972c947fe39730cc213c5d4eecdcd.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4f31d6433c12907f40a2cfa40ca40919.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/1b709204f78fe8d0c7f2cbc7131b0487.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/dbcca674bf5f136108d6febe40bf7045.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/09e38413c67c9ccfe9b2143f34951bb1.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/a5880bf42ba47565367b88bc302eee63.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e5ff016285850a91e38b13d2bf94bb2b.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/680f6277b5a184c21f6e26420b84fdc2.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/230aa87bf08b36bada76d36b6317a091.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f2c8ce2d5e9847a4ec522f3de0900041.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/cc25a22948b403e109b6e75600ae2f25.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/a8df4d8ef48c6232fde54177e0111172.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/52a14ba6cd2d3dfdd015535f5c8a3d07.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/7ebcbead6dd1a917ae8a5c338af8afe3.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6ae2f6f271ab808fec3fffea1ecae030.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e60981a45b8bf86c5a2a29e8fd2a157c.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/a37ca150a67ad53e4af83c6b2cfa356a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/14a75a07ef12466232b333df8321e1d7.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/aa57a8d9c39b3c3b29fed8a700c38ce7.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4b0c13a3077cae4d509a488ce0b2bd5d.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/3f4535f732a42196552de6a36e6a1584.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/95c77bc67feff28c5709ba2a31924ac5.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f81c4ba659d25e93623d5360f861e7fd.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/26d9a95b27fc1589eae42c9710e7725d.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/d481b899139bb30de77adebce8e4f876.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/594b14a1721d2de5be1e85bfeadb2caf.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4fa51d3a44b35f0f8c0df8994bcece26.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6dd3b3d98ddb8c0e2d46e1ca0f64ddaf.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/90685ea6b64038fa10de2d5b4f76f7fe.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/2f0597d283c54a4a4e7375538d776558.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/a157c31aaa95afdebdf8073f1bab6749.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-launcher-media.imgix.net/assets/com.careem.quik/16PjD6SaR14tjryLHzXiikR5IMeNIjHYh_alt_media_xxxhdpi.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/06d9984fc2df64155b64b3bbc744d956.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/1662a3b0b517e1248ff5cc06902a3c8a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/049f4a800cbe972d1da94c3b679430ae.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/4b0329da054e48ea2a220231b81dd452.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/47d0ea22bd39161a56539535bea9c9cc.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f6072e7f21dd94703c4f176c650a63d4.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e281d221b0381a60eed220c17186a465.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e211b26eaf79a7ee9b7de0a855b45f8f.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/e57fe69db3f72e913cd085abdd5ed1d5.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/14e9439f8beeed2acc1d3f2c1ef4bb3c.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/7ffcc34dae1bca26de419eeb21d3ea7a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/212bd8db608fcdd8d021c1ebe0185795.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/c06ae8d930a6bb60678fe88f10fdae87.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/6a77171d9b1bcbf309ffcc1b1fbf0ab4.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/638b3a18c4778864a9a5cc83045df22d.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/27de694817e1ee5e22a11a1c8c238548.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/0a31fb0211338f9e95d8e9e4bf14ea57.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/95359442949aa4a84b08d26db7a29591.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/b0b00fd1676e3933a8ea0f66d973696b.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/90e742d8ba82e4a50ea723ec6617cac8.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/1658500590d21ea40f58a1fdaeb87025.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/a8bcd9674c6608908fc8f02fe878756a.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/640e4edd3300db491ba3912ee0d9dfab.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/76425717e05973120fe614369110269e.jpg,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/bb5d2a5907096606928ca73cbd8fd510.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/a159c2b963a7350dd1587305ed2572f5.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/5979f4d08bcb457c0a94015b62efc33e.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/921776ee12b8d1cd6e2e0001adb250c5.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/88e1aa7e4ccd9a12e0de2a9f897e93cd.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/da47cb4d0d46edaaf951a2e028dc3209.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/f4549037e3acbb8158e585b0ce427e4b.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/3944f800e41f8922579031a383d16a15.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/97ed9c323cf89bbf6e088a8c2cb357c9.png,2025-08-23 20:23:54,Asia/Dubai
careem grocery,grocery modules,https://careem-catalog-media.imgix.net/catalogs/8edf96e6a0cac35eb9f07df06eba74a9.png,2025-08-23 20:23:54,Asia/Dubai
